x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70;x71;x72;x73;x74;x75;x76;x77;x78;x79;x80;x81;x82;x83;x84;x85;x86;x87;x88;x89;x90;x91;x92;x93;x94;x95;x96;x97;x98;x99;x100;x101;x102;x103;x104;x105;x106;x107;x108;x109;x110;x111;x112;x113;x114;x115;x116;x117;x118;x119;x120;x121;x122;x123;x124;x125;x126;x127;x128;x129;x130;x131;x132;x133;x134;x135;x136;x137;x138;x139;x140;x141;x142;x143;x144;x145;x146;x147;x148;x149;x150;x151;x152;x153;x154;x155;x156;x157;x158;x159;x160;x161;x162;x163;x164;x165;x166;x167;x168;x169;x170;x171;x172;x173;x174;x175;x176;x177;x178;x179;x180;x181;x182;x183;x184;x185;x186;x187;x188;x189;x190;x191;x192;x193;x194;x195;x196;x197;x198;x199;x200;y
-.1847173;1.2135842;.53697073;-.56976402;-.28958854;-1.0397549;-1.0314593;-.049179424;-1.5815282;-1.6323193;-1.3329849;-1.2176737;.4091759;2.1217563;-.78022808;-.91350722;-1.5706981;.66449755;.59994394;-2.81288;.56341183;.92256266;.15609054;-2.0849433;.36206925;1.0339915;-.822909;.21302001;1.0131046;-.30863073;1.2450843;-1.7622596;.62120229;-.69368201;.30247101;.89306837;-1.2397809;1.0402889;.19191884;.65959603;-.85415727;1.0015805;-.69810027;.56104481;1.0476999;.59898823;1.5267311;-1.309263;-.51333487;-.42579573;1.8835403;3.2182364;1.9100311;.78326392;-.070017658;-.71230453;2.6532211;4.6514201;1.8172497;.79004902;3.0580242;.86050415;4.5750871;.73969382;4.762918;5.4849305;2.1701748;.090157926;4.5365529;1.9409651;2.169729;1.3393322;2.2767293;2.7098122;-.52502632;-2.1986508;3.5978663;1.621148;.43420154;1.1127951;.46065667;4.1081624;4.3831539;3.9895608;4.8120723;-.33680275;3.2595952;5.2829223;1.9217471;1.3331319;.67890042;2.6323557;-.5561201;3.7326248;5.0487695;3.4315109;2.1862485;.55482203;3.0739746;-.39892194;-.66320372;.20632495;-.82694215;2.3672822;.45557857;.82169914;.18637997;.20482989;-.78378093;-2.4050808;-2.0351961;-.00051908445;-.40201101;3.2692602;.11762987;-2.3005393;-1.9499257;-.35166255;.84751475;-2.3251407;1.4059103;1.2907159;-1.5447913;-1.2221625;.29779753;1.9434541;.077163748;-.43900272;1.9883111;.26985914;.22531062;-.54430908;-.3754088;.68601745;-1.7145422;1.3801816;-1.6019897;1.5737214;3.9353645;-.94219363;-1.0170861;.39860192;-.91464323;.50511837;2.5327322;2.2029903;.4445672;-.22296266;.093669407;-.16295697;.88564008;.6830408;-.48625562;-2.2795906;.7932927;-1.1207716;2.3874016;.5880819;.78440768;.76013201;1.3738992;1.8367417;2.8739595;.88844132;4.5497608;3.3081939;.4718549;1.1988117;1.6098313;1.4823259;1.3718724;-1.1388572;1.8799839;.96488971;-.64731401;-1.0041449;1.9554418;1.3806868;2.343787;.25848743;1.2389401;2.3222244;1.970584;1.6790913;3.7631686;2.4524112;2.0491164;4.3243966;2.2270865;-.13399197;1.3967407;2.826144;-.5472815;2.914525;3.0730243;1.1393532;3.3599272;-1.0038021;.20340377;-.57044697;55.138584
-.64673388;-.30380183;.46607384;-1.4344456;-1.1267258;-.029453531;-.60599619;2.86499;-.95972168;-1.1210749;-.69234943;-.42774653;-.28578311;-1.3139668;1.1325955;.78721124;-.18789969;-1.36033;.38068044;.24000013;1.3004069;1.5518672;-.41707891;.13890417;-.2146492;-.27481729;-.46710202;.27290118;.90832281;-.91439915;1.2496514;.10224791;-1.053526;-1.1626724;1.030471;.77483648;-2.3117533;.036565285;-.95935577;-.79982138;.081590004;-1.5181239;.58850992;-.029256672;.67699099;-.62765759;.64105833;1.1329322;1.1892275;-2.1339386;1.5953943;2.6239357;6.0812278;1.783523;3.1878514;3.6424861;.6186952;1.4190613;2.4584908;5.2454567;3.3022292;2.2146618;-1.0192069;1.4573617;1.3386427;6.4054251;1.6023405;2.848139;2.515306;5.3220048;2.7555976;2.6978822;1.9444724;3.8829939;5.0734024;-1.1375006;2.2194571;1.5302016;4.1130433;.7536;2.3647478;-.45128509;5.51334;2.9375548;1.7955648;2.3968694;3.9132137;-2.4351978;3.6368146;3.0471172;.13530502;2.9906788;.006256232;2.8747463;4.0026531;4.2665038;3.9391694;1.6397469;5.5818663;3.1684148;-.26737544;-.91915822;-.19351386;-1.1671772;.88331217;.30713278;-.67051196;3.9460993;-3.0152352;1.4233593;-.4020783;-1.3632411;-.38199577;1.0895423;.30516049;.86365944;-.49888468;-1.0134512;1.4241376;-.50935596;.25643384;.047984924;-.25429237;-.5169611;.04857786;.24454373;-.62447006;-.66254681;-.011180474;-.38766316;-.34749019;.096767657;-1.493719;.73184997;1.3305299;-.025433894;-2.2560854;.023223009;-2.407748;.0054409266;.35147139;-1.1454531;.85026985;-.56210697;-.43125072;.1705654;1.4452723;-.67306423;.56240743;.16251621;.039732881;2.099;3.5874369;3.3369241;2.3968284;3.0515311;2.0580695;2.3875422;2.3683836;2.475883;3.2087297;1.6471123;.24345082;.36833012;-.32092601;5.0220771;.51271379;3.1185822;.95851457;5.7447443;1.8849083;1.749089;1.367038;1.1992891;2.8788829;-1.0370492;-.049137939;.074623108;3.7690194;.42590848;1.1942753;.70676041;5.5196023;2.8717692;1.7845789;3.6766479;1.1216444;-1.3098221;2.1931133;1.2534779;.49655721;.77909386;-.92150348;.54704815;1.8972698;2.0367308;4.577384;1.9415407;4.5256548;1.7243681;63.140575
.89713037;1.3218176;.54065901;1.4421327;3.0201039;.23147693;.0068951487;.76123565;1.3176795;-1.3856144;-.4809193;.99895155;.088550597;-.93345702;.31792122;.87692082;-1.2433136;-2.2125647;.75864971;.052591644;.23715264;-1.2711828;.15635361;-.64659721;-.099553712;-.44779825;1.1183659;.3396444;-.6265049;.0024934239;-.83950722;1.5852154;.8388322;-.46401232;-1.0168777;-.83120733;1.6476341;.38191888;2.1885326;-.4392226;-.61468631;1.1168368;.34513652;.015083137;.88501585;-1.05652;.057837285;-.83035898;-.99695927;-1.1003754;2.3337457;.4339973;.61854726;.15468365;1.9327492;1.4998672;3.3143749;.8582117;-.79463184;-.89930058;4.0507679;2.7559686;3.8053489;4.6748648;1.5773094;5.3885064;2.1839769;1.2943844;3.2057204;-.26967558;3.9421883;5.8571486;1.511001;1.2103071;4.8815174;3.1765242;4.1972165;2.0483177;-1.5484326;-2.9026091;.59152722;3.087966;-1.6085984;3.0311544;3.1023839;1.3111963;-.2493128;2.1383405;-.8625614;3.0507016;2.9966309;4.6248755;1.1103436;-1.1543266;1.1489173;.80870777;.32670206;2.1117976;2.414155;.29825398;.94583762;.60681474;-.89724773;2.261946;.77543962;-.33130008;-1.321815;1.140023;-.037505418;-1.7713914;-1.1242056;2.9625549;-.21717618;-.39717647;-2.1864481;-.98154545;-1.7460628;-2.8665328;-.30535915;1.0008265;.66890705;-1.295131;.5879544;-.54733044;-.89693266;-.28260517;.44679487;-.6287477;-1.9055477;-.37192526;-2.5724547;.5476312;-.15970647;-.65569007;-.14649086;-.41987699;1.1083988;-.96893525;1.439798;1.8659188;-1.6111138;.3466613;.19082043;1.3115848;-.40051255;.43539771;-.40741655;-.58466065;-.085474081;.24601549;2.4425459;2.4487014;-.36590356;-.21852736;1.8814126;1.9426038;3.1110616;-2.2137895;.15154044;-1.9140679;3.5310831;1.4196457;3.3172228;3.7191269;.75103456;3.2495584;2.3129687;-.61894244;2.6412909;-1.0803912;2.7159691;6.0709491;3.3161626;-.15063439;4.1381273;2.0055454;1.9838684;.21777493;-.84469831;-.20463961;.34006342;2.4605589;-.21421425;.92150903;1.6641518;.46154997;-.4612821;2.6180556;-1.7195679;3.2996933;3.5998609;2.5976846;1.3306758;.41200858;.95128918;.5175522;1.1906478;1.1370337;1.8975152;1.6969117;42.978428
.23615712;.36578345;1.0949355;.52800483;-.6197657;-.21106201;-1.1547055;-.46235687;-.63792056;-.35682479;-.30863082;1.4363602;-.3765496;1.9799569;-.77808404;.067708321;1.9236917;-.35889587;-.5830248;-.83671832;-1.8722866;-.62818933;1.349315;.75852299;1.3387233;-.51912332;.84649628;-.069502689;.33586174;-.071152635;-1.6303978;-.79640359;.60775554;-1.0389711;.49689099;-1.0236071;1.7498373;-.31435123;-.69592029;-1.1468825;-.050880797;-1.9782426;.20116635;.34472457;-.40775475;1.409982;.22182839;.061667345;-.5027597;-.54145378;-1.287227;-.030661941;2.8060517;.88335866;1.8829902;-.98113817;.024390103;-.82274038;1.9625894;3.4012694;4.2316341;.24631947;-.26007292;1.3981426;2.3913412;-.51330668;4.2733836;-.68940175;1.4140302;3.9002426;1.1091243;5.3209109;3.388638;4.684711;6.1241851;1.7166238;2.0589616;2.9161782;.27103153;.644086;1.5007287;2.2240174;-.46477839;2.4279418;.40609759;3.4540389;1.3005304;2.2936559;2.164257;-2.8413842;2.2641129;3.4421468;2.3648391;3.4508209;1.9301149;-.13438617;2.4632847;3.9332252;5.285377;2.9269428;.49894872;-1.1887333;1.2429668;.55525267;.22239079;1.1036295;-.81856954;-.54769713;-.583525;-.31865713;-.66133583;-.82345599;1.5829185;1.5134915;-1.8779714;.89074123;1.9889331;1.5922475;-1.6564822;-.8564384;-2.6524212;.62740326;1.3402075;.48363271;-.05902889;-.46240988;.61053985;1.6519068;-.74988109;.44874144;-1.6197122;-1.4680129;.34045577;1.0890756;1.466939;-1.4124763;-.37035385;.82599336;-.69173771;-.79496419;2.279475;-1.0340488;-.48264033;.67136055;-.51046342;1.3725724;2.3522561;-.89900005;-.60918742;-1.1426108;.724792;-.4662492;2.1611581;2.0175202;.4486565;-.33770984;-1.698738;-1.8024879;2.3218784;2.0197062;4.0002766;-.11094639;-1.1422542;.40530494;1.5217128;-.1033938;4.7353458;-.75962418;2.0566602;.55578518;.64035994;3.6017954;3.1807723;3.4773951;4.3909731;-.11836153;1.3289468;1.7224275;-1.39335;.67568588;1.5402379;2.9297454;-1.1800054;.11918814;.42819428;1.6073623;.94897741;2.8173456;1.3394104;-1.7967705;.49844351;1.7786216;2.1266954;.64479327;2.2733636;-1.3451741;1.3949779;3.018965;5.5040812;1.6314906;42.230614
.11185211;-.5876925;.25878623;-.53642493;.18482856;-.70907748;-.34305009;-.64666045;-.87478256;.36653888;1.3145452;.083285309;1.7995726;-.51990515;-1.0160543;1.1846621;1.4945794;-1.2946657;1.0449513;-1.094294;-.1443662;1.4600346;1.0447627;-.20441939;.11542243;.19631065;-1.1154058;-.80134034;-.71535194;.21976463;-1.1452103;1.2091295;.99940717;1.362877;1.8521905;.056846753;-.75850827;-.68012619;-.49618393;.16323552;-.83349454;.23358499;.0077615865;-.49602637;-1.8363242;-.070067473;-1.1453325;-.64827824;.030267121;.0560757;1.6340175;2.5057793;-1.2270818;-1.169144;-1.4350239;1.7441322;3.3776302;5.1330605;-1.7550893;3.4928238;1.7362018;4.0143237;.7133069;3.0580869;.59360766;2.3532724;-.55279964;1.0360206;3.1926548;-.40333909;3.3571215;-.035169657;3.4512033;1.8266065;2.8578832;1.9959327;1.5057157;.45125118;7.3242636;2.4571428;2.2709093;2.5417197;6.6805034;-.41962811;2.6091452;3.5041125;2.1126547;2.4514217;-.73806161;3.7524812;1.624907;6.0363045;2.1873367;.86388332;2.1259646;5.3348775;1.6114784;1.161491;3.265801;3.5961208;-.44784018;-2.0834553;.15922882;-1.5889682;1.0775429;.11014301;.12054392;-1.2060114;-.93308032;.81868023;-.9084996;-.45461124;.95534283;-1.1805352;-.4204036;-.28168285;1.7924968;-.56666803;.34991798;-.15714025;.54672348;2.4559298;.25460741;-.20438442;1.6494287;-.18374693;-1.1185029;-1.034052;-.81990844;.77336395;-2.5109115;2.3683896;.8169809;2.2988777;.95170319;.95493382;1.5287082;.89457655;-.19842538;.84166425;.29253104;.72796541;-.057154451;.31695578;-2.3417242;1.3477612;-1.6761732;-.71512145;.92839652;.020723067;1.4471675;2.9794738;-3.1063042;-.32955077;-1.3659738;3.4572084;2.3814306;3.0434692;-1.0386221;3.327595;2.7145815;3.2591383;1.8228632;2.3577385;-1.534341;.63542384;1.1358157;-.074804932;-.71808445;-.34163773;.70942366;1.8273885;2.0085146;1.0403672;3.6275635;2.5473464;1.3598138;.4705146;4.7584271;2.0287011;2.6379945;-.6216625;4.3779435;.11527697;3.9330647;3.8854742;.81887007;1.6609361;-.064858317;2.6984413;1.0834447;4.5533705;3.0970244;1.528738;2.0128195;4.7092366;.98267937;1.1122382;3.3634279;2.2006702;53.947891
-.42023435;.77845144;.12361364;-.37835059;-.48890471;-.32099527;-1.5602773;1.0889947;.55981314;.051897634;-1.4864504;-1.0150689;.27012154;-.036106642;-.18748738;.87685597;.63059098;.3087658;.41825497;-.15028439;-.255909;-.31945625;1.8474433;.51689017;.11629583;1.4264076;-.2467234;-1.9041947;.57577616;2.4557059;1.5621991;-.21686104;1.7492247;.97087997;1.162919;-.23263015;-.027199615;.14394826;.21294288;.98844934;-.15399939;-.77978343;.7763561;.42201614;-.080001473;.61359334;1.094076;-.062708788;-.860816;-.63063937;2.366905;1.6032248;2.2639749;2.3700356;4.1968579;2.1078763;3.8418233;2.0126657;-2.6932342;1.1033871;-1.5303946;1.7678021;.5832113;3.0595131;2.9111602;1.0105104;1.7988976;7.3255348;.98383367;4.8833265;-.50787586;3.279263;3.0563774;-1.297928;.019643934;6.1354632;3.2762523;5.5571246;5.5328045;4.023942;4.1759825;2.8288288;-.0079453383;3.2793462;-.64265156;.33428103;.85010183;-.54309016;1.8126864;1.7273524;6.6231575;-.44990537;.99600083;2.8102226;2.7499144;1.5469646;1.3572047;-.45880684;2.9526565;1.9956278;.60515463;-.7872014;-1.240813;-.73525763;-.087938353;-.45882055;-1.1634337;1.226125;-.76961529;.084936135;-.82295483;-2.0245445;.32174656;.96455628;.43311635;-.58389491;1.4025658;.091048434;2.1621745;1.4569964;-1.4716005;-.34020293;-.52171409;-.04354243;-.8021422;-.34831095;1.3311268;-1.8138813;-.49336284;2.8086324;2.6222734;-1.6963575;2.2332413;-.19644822;1.0277659;.12927333;-3.0311792;-1.5239347;.49505019;.29665446;-1.110221;.97456747;2.4640863;.46793148;-2.9243956;-1.6784656;.51177806;.45447946;1.0451835;.70932424;1.8844576;-.50796658;3.0487864;2.1805182;3.6839826;1.6212733;1.1275432;2.6470912;-1.8268673;1.0183905;-1.6542959;2.63447;.85158294;.79996938;1.7256026;.02153258;2.0677185;6.4366307;.51445353;2.1928952;-.52735323;2.7490454;2.9685042;-.070925549;-1.8442935;3.8863957;2.7597384;3.8608494;4.6485648;3.1155374;2.382777;3.0429666;-1.5104771;.81493634;-.60400945;-.86384648;2.6824429;-1.2493;2.1617334;1.3818789;4.6053281;-1.4072684;-.67705816;.68216664;2.6419249;.35064194;.60259211;.32826176;.85783494;.35078949;51.595932
.87087059;.44075152;.27733988;-.65583539;.92307436;.76922894;-1.111802;-.20275322;-.024183329;2.0939255;1.0120108;-.93244147;-.93949574;.18671481;-1.4374328;.63103789;1.2942084;-.54245901;.68958318;-2.3478999;1.2335672;-1.398317;-.19456787;-.39666387;1.0795519;.5104323;-.3024973;.49433109;.40281084;-.83341503;.24305794;-1.3424879;-.58596373;-.95316809;-.55862409;.30001062;-1.6657858;.79635549;2.9925787;-.20798349;1.0442151;1.1050116;.73526508;-1.8996062;-.79583329;.73608005;-.60352743;2.2179902;1.3209435;.48773217;1.7626815;6.9578199;3.8261433;3.2304494;5.4818454;.038304761;-3.4068015;1.0285606;1.4369186;2.4275489;.3725847;1.3970674;-2.5861247;2.6013949;.38184857;.26666981;-3.3998828;.35212278;.77966374;3.0363004;4.7653065;.78036129;1.4586762;1.5247298;1.4580982;3.4793956;4.7450647;5.1573143;2.2824988;2.4125237;1.3091962;1.8497225;-2.0572891;3.3376434;3.7199571;3.2047863;1.2588896;-.55811316;1.6735193;1.2124711;-.46351466;1.7904354;1.8413949;3.2574954;.83235282;2.619442;3.5865588;3.917819;1.291792;2.8227155;-.24134989;-.080637425;1.8656988;-.29873076;1.038588;1.4898366;-1.7821902;.57897514;-.67663085;-.10924979;.23037712;-1.0568098;.55132228;.42385754;-1.7722725;.52163589;.38693881;-1.2079521;.47180602;-2.503516;.29152918;-.88740969;-.066612609;.67294967;1.4320558;-1.0706514;-.33343107;.99513519;-1.2782637;.74867809;.14292124;-1.7655351;.37829995;-.75157028;.40313673;-.60357845;.069830179;1.4123657;1.9559897;-1.1671804;1.1306591;.58600187;1.8880962;-1.7689704;-1.5394628;1.3688604;-.95069188;3.6323428;2.3533766;.72297287;.74583107;5.9739957;2.2372124;1.1854186;4.3062387;2.2245955;-2.2018156;.035138935;1.371809;1.5693884;.097584024;1.3660264;-2.9234676;.47071767;-.13122922;-.56690717;-2.3249314;.46920463;1.9541656;1.1163161;4.4930849;-.023910593;1.0378101;-1.1035138;.82956159;1.4133865;2.3327012;2.8368294;2.537154;.33299252;.92723036;.67842746;-2.084033;1.1655066;2.9756334;1.9337748;.07512898;-1.7137796;2.5126927;1.0675461;-.33157057;.80049068;2.3460646;1.7488153;2.1797359;.69520986;2.775794;3.4262164;-.15238219;3.9925823;43.769894
1.1956129;-1.0909824;1.6745819;-1.6838262;.6961503;1.0179409;-.31909516;-.76658833;.014877655;.30516341;.77817202;.19460128;-1.1174368;-.89402252;.21546662;-1.3332679;-1.7469671;-.97843832;.12165799;.39236939;.82157594;.13793428;-.29797983;-.83200383;-1.0807309;.051845383;1.9308521;1.2405409;.93061852;.076094568;.32503751;-.5535751;-.36880845;-.55199623;.040408254;-.49949017;.58374691;1.4548541;-1.9396108;-.21370567;-1.2964122;-.62259793;.93509972;2.0809894;1.4488833;-.92241812;-.23558798;-.31653121;.60281599;-2.1515;2.5922713;1.4068781;2.322407;4.5138564;2.8199382;3.8560536;-.93809688;1.8487903;3.2124135;-1.1672993;.0076622507;2.0990515;2.6849103;5.7284994;.34599271;5.3833489;2.7669806;1.7370793;-.060737617;2.0906253;3.4444189;-2.3766155;3.2297127;2.6179571;-.55075777;5.8969064;2.4186242;4.1367064;3.0686927;1.4999655;-2.3673801;7.9924107;4.7148199;2.815243;-.92806542;-1.2111934;3.2490945;-.59806806;-.41587105;.64143336;5.650516;-1.4638869;.70509213;2.2373147;6.5121307;.81727064;4.8402543;-2.7436101;.85311067;2.9673669;2.5707548;-.71062803;.1797244;-1.2220738;1.7397848;.62453359;-.88530272;-2.6586411;-1.5145864;.50116163;.97103441;.92008364;-3.1320233;1.0366417;1.6465793;-.30981374;-1.9770793;-.12747075;.35158479;.95672923;-.28254822;-.12868889;-.13642995;-.40845713;-1.0804145;.12060637;1.253599;1.1304832;1.1286607;-.80329883;.013850815;-1.6345574;-.071794845;-1.8815274;.90085697;.551534;.99643749;-.099950433;-.14323123;-.019585565;-1.3414036;.4666616;1.0834466;2.656635;-1.5199208;-.8377918;.12372375;-.16585341;2.2637925;-2.3795686;-.15001827;2.2423577;1.5428801;4.8171368;1.2049935;1.9062014;-1.6487627;.4498429;2.263994;-.44786751;.33292308;1.2254976;2.0445836;4.1778078;.26083115;4.0246396;1.7173121;1.7395074;-.186051;.86288661;2.5778177;-.99754936;3.3560507;1.6721691;-.21304671;4.8567562;.055269185;3.4874206;1.4807397;1.9300231;-1.0976028;4.6537943;2.8441658;1.2223114;-2.8056228;-.30278599;1.9560547;-.22512545;-.75184774;1.8723006;4.4139161;-3.0356746;.98494339;2.6684754;4.7161937;-.56375957;2.865922;-2.150975;-.30691889;1.3286145;50.211815
-2.2160668;-.77727699;.42167673;1.5883255;-.057689518;1.1374198;.20053659;-1.5363195;.44685432;-.43589419;.068050094;.59598428;-.66205955;.87969095;.50213861;.5499683;-.073103823;-1.4952037;-1.5808668;.89598006;-.52970278;.88904709;1.3383473;.78463608;-.42226192;-.17323992;-.67320758;.27847141;-1.1912374;.76963317;1.4121823;1.943095;-.32693568;1.5975542;-.49245736;.18496718;.97300482;-.41452423;.71670049;-.076451339;1.784001;1.1968997;-.20336401;1.1283771;-.24343897;-1.5478595;.63868678;-.64996016;.43576661;1.6280657;-1.2662129;.22727059;3.1629572;2.8209584;2.0009875;-.053579431;1.4560647;1.8058228;1.6467186;-.41092452;2.6534216;.94099212;4.3715034;-.13497944;.75635231;3.7658064;.84307706;2.1091361;3.7881985;6.5690198;-1.2663473;5.4106851;4.5751309;.89932901;.091460392;2.4076607;.27778646;2.8759615;4.1436887;1.7516894;3.6632245;4.4905791;.6544376;1.0944246;1.6713561;5.9991989;4.9152594;3.0089252;.900397;-1.6003258;3.3509142;2.2535186;-1.3354441;1.0739218;-.17438288;4.1120081;3.1926351;3.3173587;-.74200511;.88346028;-1.3606012;-.76533526;-.39558578;1.553943;.25522053;-.59078026;.97838467;-.99191791;.91398078;-.44208136;.82811546;.52806032;-.061110746;.18941584;-1.8856287;1.0558082;-.20070745;-2.0700197;-.61770409;.042040974;-.55960393;.70561135;1.9752978;-.38116643;-.001766752;.80807424;-.18838462;-1.0508139;-1.5452932;-1.229619;-.65368193;1.5210851;-1.2799445;1.9550415;-.78536052;-.54058117;1.7628697;-.60701525;.063974112;-.47256711;1.533752;.80918568;.55683851;1.4078133;1.666996;-2.0692065;-.73108876;-2.8197703;2.714886;1.4408114;-1.0279371;-.43305415;.89516062;.24974465;.65690136;-.007963174;2.4450338;.57493198;2.9455025;-.35334653;1.5907195;.45624799;3.2304785;-.80423868;.57068557;2.9839871;1.2016752;1.0577852;3.4271157;5.8522878;-1.0821579;3.4662671;4.6391344;-1.3459183;-2.3402922;.87437314;.64761204;1.7000631;3.8410342;.60199171;3.4490831;4.2170792;-.27463064;.083242401;.069426432;3.0838804;3.4346211;1.7768631;1.4548038;-1.7858028;.74496645;3.2458453;-.10948785;1.1075387;-.61128807;4.0152278;2.4203248;2.1227381;-1.6420631;-.10678411;62.514797
-.91268027;.38048103;1.006951;-1.0749229;-1.0219716;.62435246;.73832482;-.074076392;-.93377656;-.86430556;.57139999;1.0762513;-.78122514;.032649204;-.37191305;.86918032;1.2790245;.85926557;-.52851516;-.17041023;-.26166356;-.46566823;-1.2351148;-.56192583;-2.0831547;.37334257;-.3717505;1.5261078;.18029535;1.015205;-.58330417;-1.2658783;.57248414;.21004887;.25642806;1.4007593;.078843236;-.18835506;-.91839904;-.31797114;-.15790929;.48074883;.81446385;2.3657341;2.3342795;-1.4391985;-1.6857237;1.3048126;-.21559225;.65999907;1.9999487;3.7549992;-1.8805883;2.0262358;3.9304035;-1.0515406;5.4916148;-1.0213325;1.250532;-2.2560627;4.7246733;3.1832464;2.357604;.49812499;3.4816866;4.8176098;2.3096757;2.5723112;3.3314185;-1.1470295;4.929821;1.2974961;-1.0479822;-.2064231;-.160179;3.4944992;2.9583669;3.1049793;-.73010844;4.6905317;.89349979;3.1177325;6.004303;4.1009183;1.8562086;1.1268321;-1.4690714;2.2775006;-1.2166854;1.3779956;3.2269635;.6166392;2.7951016;3.1557608;1.8701968;3.2689478;-.60392928;1.4972637;2.971705;-.13511948;-.28260988;.76321203;-2.0774822;-2.3781366;.82930589;-1.4027801;2.521549;.70927107;.07895942;.93660408;2.0180228;1.1860662;-1.4073237;1.3018457;.18223985;-.040497378;1.429629;.15073833;-1.3656718;-.29403549;-.49928516;-1.8516212;-1.4521981;-.69373322;-1.0010283;-.050511558;-.98048836;.12917261;1.8482902;.63659245;-.59658486;-.71525961;-.24548334;-1.3999201;.88165784;1.5772927;-1.389459;1.8989395;-2.1174929;.59672046;-1.9068493;-1.2545323;1.5369292;2.0453923;1.0396764;.18927841;-1.8419762;.98061955;-.35346717;.51601022;2.7862659;2.4814227;-3.2668471;.92293262;1.6674162;.50638741;2.9296033;-1.7048783;1.1912073;-1.7810454;3.3133516;1.5502992;1.7830592;-.24608214;2.8369355;2.8626869;3.3517857;2.6372914;2.0430982;-.47401738;2.7158284;-.45135763;1.8677853;.058951519;.86234981;1.8247254;2.5078945;2.134876;.55383122;2.8746812;1.5785416;2.7687683;4.6474075;1.9752133;1.1157337;3.2319574;-.015212336;1.424557;-.58639848;.67319387;3.112412;.061743662;2.3960826;2.5367281;.73005378;2.1020153;.7216233;.191415;3.8059402;-1.9913596;52.241192
.81234378;-.30210906;2.1450825;-1.0235264;-1.4387698;-.91192126;.65976423;.68673611;.26819474;1.8836037;.3470327;.42041472;-.56915098;-.65693742;-.46909881;.23413317;1.8936043;-.76033318;-.4282757;-.86696619;-1.8716239;1.0962583;-.074963309;-.53360432;.32307938;2.922483;1.6869075;.27859032;-.44828665;-.25416264;-.22160389;.47674385;-.76106834;-.088981986;-.15984312;.016501347;.8589555;.62008119;-.7396037;.38627344;.14658442;-1.0060415;.635225;-.85414112;-.42472509;.71019703;.12858069;-.10909353;.2985442;-1.1426156;4.4470773;3.6947365;4.4120188;-.512079;2.0172126;-.37222782;4.0322709;3.549964;2.7190423;-1.3600413;-.41587856;1.509986;3.8710918;3.1576905;4.9053297;2.1365364;6.2830892;3.2820094;5.1874189;3.5424476;6.1514773;2.7312596;3.7838387;-3.3947718;-.30960771;2.4922626;2.7871284;4.0069985;3.1372995;2.8965607;2.416147;.013940511;-.021407189;2.7264571;1.1481265;1.7625349;.54425031;3.1364939;3.9957869;7.2994537;.70052099;2.4505072;-.67134941;3.5992477;2.9555194;-1.7709415;5.7223001;2.6942973;3.3191583;1.3351636;-.64591777;-1.0625532;2.5457649;-.33878109;-1.4313244;-.028777869;.0011166343;1.2564269;-.62543249;.75973892;.85099292;-.61466938;-.11768268;-2.495538;-1.6058428;1.0849272;3.5610199;-.4266822;.33036953;-2.1846411;.86654174;2.2802401;-.41164279;-1.712326;1.0688418;2.3486326;.3223967;.99246067;-.32675904;.15638708;-1.1478851;-.3330937;-.18150139;1.1233077;.47552717;-.11647762;-.54461807;1.0768704;-.882411;-.28239271;-.30192715;-.25427914;-.93360585;-1.4235506;.39497334;-.78078699;-.38021675;-1.5386119;1.1172867;-1.2362847;3.1571188;2.9472857;3.4880538;-.44386429;.24461451;1.4234403;2.9131763;2.6227875;2.494977;-1.4843576;.5149464;2.9216976;2.5628095;4.9493256;3.3566513;1.5736861;4.8749342;2.6586692;5.1547055;3.122699;4.7178845;.52829081;2.1241741;-1.2026577;.25374189;.85632277;2.1267719;2.9071813;1.7884686;3.7338498;3.1422644;.80109632;-1.4978919;2.9820592;1.3386139;.77242339;1.2827208;.98749888;2.6696255;4.4289765;.68309689;4.3186541;-.12222543;1.6229981;1.1278712;-2.7188935;3.1130216;4.2375011;1.8117492;.94321597;65.559456
